Symbol,Ana,Eth,Glu,Nit
YAR028W,54.3131500063443,11.9820566442568,11.221500557664301,31.2124637218398
YAR029W,36.6322922400372,9.11462159579006,7.29759949658023,19.943948010670002
PRM9,16.939612984319,23.0371920099993,12.1549629198685,11.5270284670503
MST28,15.0522217417011,12.8757836845817,10.9404648129986,9.21098695181965
YAT1,162.879677034997,926.322194915534,104.248330203102,20.2256838464357
YAR035C-A,5.62739083548207,79.9534661114104,6.44429749333568,3.49182433154346
SWH1,64.7363938374526,40.7929339075461,34.9997067459652,50.0724381374478
YAR064W,2.01945103329822,1.0247156335040601,1.3914105266664698,0.56011738193418
YAR066W,4.51748890793352,20.866800401138,5.288230469370849,1.5767310392194298
YAR068W,9.746423445645679,70.4254489724823,16.917992708101497,4.88774104607228
YHR214C-D,17.7438990107431,17.3128537985584,12.0435879715199,10.9918910871257
YHR214C-E,14.7049886436971,17.307385170601002,9.87650712162473,9.84783832841593
PHO11,75.17582564996691,73.1193496554079,61.8821459516261,67.1545807767101
HXT9,3.32180364707468,3.80818276568319,2.4716065423295497,1.92970913191241
YJL218W,12.371221557452099,5.0418465689058,3.9572181361662997,6.12744099892905
REE1,110.99934251427601,83.22603630351479,76.1150724011657,23.026239783691697
IMA5,10.5433084226544,7.529276103169099,29.602136363658104,7.42607489856008
HXT8,7.69454722316943,10.3525187127437,10.161659834302501,7.98062114812567
YJL213W,53.9040687582167,23.4534704776623,41.1924550538791,92.2867737758893
OPT1,14.568783661373699,10.9355038512615,14.255321913169501,124.607970902932
PEX2,103.30136775614599,116.36770065849501,139.301058885332,73.33528871522341
CBP1,48.15698800937471,26.871923819667696,26.3792888911176,25.981712595498
NUC1,129.892725843527,95.456786833448,71.7638480785588,63.183954959004495
LAA1,7.35891030867239,8.715413426388839,8.529131540987981,11.851844850113
YJL206C,17.2570385508899,24.0641902397992,20.042839505171603,17.9525492213742
NCE101,122.912414768048,170.475832126761,166.45170897148898,147.596884213549
RCY1,12.575803926547898,14.862277840827902,11.987406720375303,14.58507616699
PRP21,66.9439899092616,76.53231199234641,57.2246759422998,65.8794370240499
ECM25,44.6688145043842,62.6071164160573,56.609935483482104,50.1984922705885
ACO2,243.41178898773998,208.084278910187,182.54087369333098,217.50172434817298
MBB1,79.47985029090309,61.1138101323417,56.978561121234705,59.593736526551
PHO90,71.48329202461291,19.9798354542279,26.893254172202802,30.393480948847397
UBP12,23.249165179686198,20.8046838327145,19.8501462363998,25.6650084676895
ELO1,69.115905600685,128.251226089161,114.2201964401,161.077384276725
CDC6,19.532104658134,11.7131380661733,16.4443718477971,17.7043161944666
YJL193W,28.1198640951654,22.555956932656898,20.9890508915105,23.145730793369
SOP4,204.199457979694,221.855789747925,198.902394773093,145.833212960143
RPS14B,263.781004375159,199.427389001293,265.19612883693503,197.381554469427
RPS22A,835.333881735035,517.7574258710599,666.5205622630381,456.865087016187
RPL39,1012.0667786761699,622.447590588592,797.349307642805,757.044794717697
SWE1,37.147388625175,33.1509871312024,29.3018981934668,31.705775141781
MNN5,70.0495472732018,84.08641256009881,81.59633420811599,64.5626395613923
ATG36,57.2622745065499,94.871857573596,83.83207554691259,44.33862308226029
GON7,177.825048094806,183.945996276245,153.33762740264498,149.481130534421
MNN11,98.555949345999,75.744467871817,79.64946756217891,81.91696151443949
RBH1,27.0523487126162,15.284265990529402,15.498285192150302,14.0738457325465
ATP12,102.168131172133,83.75319040683341,98.95846668725291,64.9734536710538
PFD1,155.604837283589,236.73010821844102,199.54337792228,191.548859258811
ATG27,110.497444214602,146.93314449458902,129.186173379545,145.109298175811
RPL17B,380.11790216865995,274.942253746499,303.53280302644697,258.356873602142
SWI3,58.528415529376105,60.864596245897296,51.3820887663257,70.61776740678141
KRE9,521.832073503816,504.310627901425,438.74435238575103,341.936486710768
RFA3,169.283992298951,185.43414802034303,178.02480983846198,225.596944233149
CPS1,33.818418864931196,42.8082078110863,55.314119978104,355.776456601089
TOH1,64.4236135731777,28.6958636812574,41.562589309020794,67.8440716660371
ASG7,24.3335880667527,30.3320983895652,31.446400986086303,52.4042187204009
SET2,45.624192350221904,40.204143171356705,35.5502917091649,42.926472259749
ERG20,754.52206376963,476.14769737681297,522.046453272715,929.833443377586
HAL5,36.851326495419,37.626568463847704,34.9670251332423,43.3008836539896
TPK1,14.7855823751896,22.393481443499603,34.9694898325446,26.6886579690013
YJL163C,37.3787072491089,58.6551361378228,61.4882543936534,58.379007328410594
JJJ2,19.576403100245603,21.591098789011802,16.218581679275502,18.73618328054
FMP33,33.733173961420995,38.830855089265,83.8427544801395,29.007805216374198
PIR5,11.3892736939324,15.581255038838,12.076055171508902,4.343997725438279
CIS3,1065.11962138211,375.41025226264395,363.17566632955203,441.50516864175904
FAR1,87.3479778412669,32.360448470581005,27.048499423551604,171.783106189073
SSY5,50.5934225620817,70.6223384757118,47.339278463558294,65.5491723595297
FBP26,50.2066138647896,67.31512389011371,73.3308237390846,77.11809197229891
VPS35,28.7831407793783,29.3566740885682,30.856908411536104,39.639434760647504
INO1,142.831582642549,1086.45046182804,196.81278941538997,660.052765931117
SNA3,1039.33312839062,748.3504273409129,682.62154606275,771.536580679757
DAS1,40.3076549343862,57.3739859347456,47.6074223266568,36.8424462114863
RPA34,162.420048904701,119.869538969956,103.971587344442,117.943522086806
MRX5,24.4182820499576,43.608732060851096,34.7455980556122,38.5084380281413
IDS2,45.2389688060157,64.861012561331,44.987167316061495,74.9604169760177
SFH5,91.37721013012691,104.671337295632,74.900729019416,85.2879484085496
ROQ1,324.808999218526,347.67053588900706,1012.5934229259599,243.514066466617
TIM17,531.858400720586,317.482374039923,329.403587268512,257.464355107535
YAK1,56.1269494970179,67.31156082812899,88.8300791711569,78.9153254092934
RPB4,255.469852915945,382.60749981571996,306.990355131498,258.171187029154
YUR1,55.948681865728204,73.7055900001328,70.15723378436181,38.938958970188104
TIF2,191.007280294706,226.965756093633,152.211968500907,271.38415395027
GLG2,43.21856179799371,101.536350167762,91.93042869016121,62.6962136223472
YJL136W-A,5.8166183159842895,1.30003368882553,3.2656343654457904,3.03905593947528
RPS21B,553.176099238168,414.978778996278,441.792483719441,381.91290151629204
LCB3,55.693925226526794,58.561873965602,50.3450240938775,87.40373687334329
DPI8,3661.11686856484,1323.0446037695801,1232.11637982924,2806.40495831685
MRS3,106.405327760406,70.85064545146129,62.3762859683649,64.2132338038306
YJL132W,14.478355744547901,24.4298383563229,24.111256128852897,16.1964262747193
AIM23,53.4029469805669,64.34247551498589,59.730286589331506,56.0240181313888
URA2,114.15822550471,67.6411378643139,62.2887474307407,130.233123589888
TRK1,28.6731126520971,26.2622603740862,23.4894416879191,38.6437575885745
PBS2,69.0075987139895,66.9251581013612,59.998966059995006,70.1254198070027
MCO6,511.422301923908,463.552349033273,355.83158987243996,370.533489646389
SPT10,28.3192580145678,30.1500608805355,26.221749811498103,18.804820162255
NIT2,26.8560870870443,35.244720142320205,33.9417168762316,30.7383139750781
GCD14,87.03017597193069,83.08236554675901,67.4766068357715,84.550024088025
LSM1,230.088294357691,200.231111820507,205.894002585778,194.433765409501
MTC1,190.323639826647,237.59645246911597,172.38302444238,195.706865577134
ALB1,286.358260716987,208.705408304537,166.539948788536,252.748683386039
RPE1,234.757985689799,255.89631620132099,191.38150480405602,205.545599056929
YJL118W,66.4048622751188,42.9758406122245,39.850792182658296,61.9209362393486
PHO86,163.720557432145,190.60351091146902,168.716167045275,116.197567795797
NCA3,209.856776133568,245.761986249015,262.612577735941,73.5783098166235
ASF1,216.85574390141997,181.580436874556,159.54574122816098,186.64363907283
MDV1,44.7253216631036,70.2146638427933,68.11905051973079,65.1055840071761
CCT7,203.012418037542,185.77903250038202,180.24897106507302,178.920172061732
GZF3,58.354245486804196,61.6895407587185,53.347885610750104,97.0075261941012
UTP10,23.236504873569103,19.0587605311208,16.9623453610142,17.813871236486
PRM10,18.7724972528488,69.2237505389407,80.0225152155342,14.968497732359399
YJL107C,18.074669348784898,104.882369889037,106.02082619084999,14.2361857019137
IME2,8.77301853350927,21.172198985431603,14.1684732933425,5.475258435625861
SET4,128.170705994823,14.722623602711401,20.6059702941444,12.160186268798402
PAM16,365.85535621183294,384.31331139817803,295.244408434376,216.489592782316
GSM1,45.9925439522701,130.71715136923999,69.1395394600209,52.0040025483313
MEF2,34.3380603324499,45.159704493449205,30.640364325449,19.271017738296898
GSH1,137.543451034916,112.129729020862,94.8388156588435,147.845116090186
LSB6,33.6349435192138,82.33211321289569,63.8482090698347,94.203226616698
CHS6,22.438827201664,26.284407994032303,23.891524063074797,26.17555452548
SAP185,37.5291281529004,36.605588782011,29.359111761110395,43.1238835849582
PHS1,122.80450635520201,135.678570730855,116.00663281273899,70.17130416599521
MRPL49,255.873501080434,214.98350788262002,234.522303189016,132.937342541694
BCK1,15.564586279778302,12.315726399579,11.6452386055568,13.6139230330985
KHA1,24.0160990874507,45.6818593509027,33.012993652304104,45.1328265007732
TOK1,31.8395915443428,32.3187913008148,33.3161185547295,29.2796045315794
SRS2,25.678437381259304,23.2274096885577,23.229779263004303,30.7427585364592
GWT1,32.751422202754895,46.4914373122288,37.7989260094091,32.782967984347
DPB11,26.595149833473002,43.2588345192474,30.412827877632104,28.6679795828689
SIP4,4.74568699812282,127.48451817426901,26.774970165181898,5.50105013353941
ARG3,449.41280933840403,318.648676231794,424.06792385222803,421.62965644616895
TRL1,23.824234880008998,20.809153175302697,19.6290397657981,24.589912978525
EXO70,32.2073429804744,34.5473428191362,30.309426581322697,36.3507186573867
ALY2,26.4230802791834,27.1059642545259,24.837225026535602,30.1123058207068
TAX4,17.758601645896896,18.410600764136397,20.103759721844302,22.196072872347898
IML2,65.22683106399009,38.6761577381628,47.5236957226162,90.4894775499999
ARP4,104.163426934294,99.04725950220659,82.02543508544909,96.0541859351149
SCP160,103.77499165994499,49.6462594689203,52.6886429569784,52.4449606680881
PRY1,2203.9317668767103,688.169627822876,516.5814224087819,1701.43296895713
PRY3,147.260804470261,82.0925232679417,62.4392638010611,94.5199339047588
YJL077W-B,112.55978188153699,91.28788717493521,72.33062991953409,82.7905807922963
ICS3,94.7780588337545,99.94202087051559,81.56014825941321,89.25142823775049
NET1,61.5399615410665,41.9353714394551,38.7339317569024,40.526036897439496
SMC3,19.988539356012602,19.5568283450411,14.6133098682024,26.1757163125179
JEM1,40.6876725542031,40.75687709168879,36.58299615155,32.1150500812752
PSF2,65.8760144727128,78.0574409697225,68.3207675681679,59.54552796854671
ARG2,36.0715170279129,46.190742631391295,36.4881014631585,21.603319616687497
YJL070C,15.511340118591,18.2389747066256,19.1280143427357,17.2360548364129
UTP18,72.1504044879603,34.049969275704996,37.708621595778105,43.516470585867395
YJL068C,121.590913070423,183.51447280299098,179.720456095237,172.209203146134
MPM1,323.614850215009,271.28847762162104,250.008404840169,199.59543780142502
DLS1,108.056430501827,122.944381530734,117.45233886710699,102.152234160297
MRPL8,369.135573087354,265.132217964456,250.67034774416697,152.09319896608102
COA3,487.029629152153,284.111709443869,314.302667690523,207.587731057765
LAS21,28.3749129413292,22.5805391710076,24.8037560294229,26.3403384558281
NUP82,28.244100440376602,30.501920722758,27.0386590489432,25.999456458294397
BNA3,132.346349915882,131.044708060626,162.394769849378,363.14373337654405
YHC3,13.579261405641,20.782767690722398,22.335241728077698,14.499956091870501
BIT61,16.1508694111656,25.668484025369303,16.427854863390802,12.0951950459302
IKS1,31.675933140700103,52.65898085547179,63.2077514323744,66.8339293133125
ZAP1,27.7234678577286,32.9659008596112,28.254263463982397,36.6843777586619
LOG1,393.773787501647,288.524002195117,281.691891261784,309.279303877421
TIM54,127.942709147231,90.58853785568371,93.24064919158181,74.8325299991935
PEP8,63.0837686628697,68.0108505320441,61.7713236115205,64.0379824602109
YJL052C-A,18.040857115146302,13.618102826168402,11.3208967386849,5.67537413993342
TDH1,478.13381547626,50.4343967616956,520.616300813395,507.783671613025
IRC8,27.845327817553702,27.320229083271297,24.677749100729102,24.7538028056887
MTR4,51.2792726036203,35.442930661418295,31.5168473824245,34.4905434962187
CHM7,51.3944810853953,64.40671261202371,59.4741558582779,73.09181289987251
UBX6,120.56547355621599,215.47451592476398,307.585043582035,271.661031525448
YJL047C-A,19.0033099451552,25.819741928151803,27.346799917321402,4.8464253149521905
RTT101,15.4162282215332,21.761927460618402,19.312867002865,19.9957622483842
AIM22,64.6238928647756,85.94910260835908,61.2728662219135,49.39611220890529
YJL045W,20.9124403302284,60.0653317071604,56.815013458744204,14.9018047214748
GYP6,78.5173760735283,64.2385158019755,62.6570910909444,62.2374779449403
YJL043W,7.323046209796691,5.90368211426396,5.07839155499272,4.7878046839458
MHP1,62.307264361982604,48.7123767295123,44.8306516484336,61.059310869464
NSP1,62.9741390720992,59.792119564145004,54.4858603494487,52.85178526186171
NUP192,13.992356670387402,13.8133126497708,13.8593132288936,11.895832565854098
LOH1,30.8856670151864,32.2536238824028,23.2004544714371,16.2783740080608
IRC18,39.068395997218296,23.335631583266302,19.918887439441303,4.6179794657725
SNX4,103.408410825234,166.131747988195,133.66724733087298,158.985531634655
TAD2,40.9741679984858,25.141125437594198,26.8624581794526,15.7368653848579
KAR2,412.68844587173203,267.775179049345,396.314368995298,184.055801047095
HCA4,67.7533479548235,53.70831799922621,44.2374805896715,46.153000225678795
BET4,59.2938509657654,60.908608655897396,67.2258698276991,63.071499986695606
MAD2,63.4986875276014,86.15530648246859,70.3748774522808,77.9894832992391
VPS53,35.582939493889,37.8189552557771,34.771708695256,37.42896503338179
YJL028W,6.13199081745232,4.357320375787331,3.7358033158699704,3.125404063865
YJL027C,2.18597022825118,1.36935515037772,2.9988766976981496,0.751582556309907
RNR2,512.819676910638,193.67182667827302,343.411597404258,453.39859762928904
RRN7,23.2463176400875,19.543818887882,18.4345809805041,14.3112432332128
APS3,111.425544299756,183.052315761561,133.594431343589,129.478600035065
PET130,29.228484651160997,35.483780091540105,40.2949396599192,33.7240559194881
BBC1,84.8213802318255,70.5900366881172,80.02627984653058,70.2114106146353
MPS3,32.4877791311545,74.4382725782166,32.2901761662548,28.6026007373928
TPH3,43.3865062507084,39.7816393757818,70.62933445949409,50.8405413608055
CCT3,222.982220072173,227.841877176229,191.12881830651799,232.67116806092602
MAD3,59.370918302387295,61.2283976012854,57.541090468978204,64.5755390249716
VTC4,57.453221705526296,57.14418700785999,52.1300955498444,116.67362554555599
RPC17,53.8468483770533,42.753795326780796,41.7837474826755,42.886034913328
NOP9,39.413626734600705,34.599690083501,28.2430198336644,37.5948783945614
CCT8,147.18986388486,147.886221365468,130.947912116471,160.852828860104
YJL007C,2.49462541012494,3.6108059271266,3.4351443798517596,3.0758175361341804
CTK2,41.9152748552168,48.2711652366631,40.8966329042754,55.7286929977761
CYR1,16.8062625194819,11.6836924071163,13.910093782339098,21.947499381002803
SYS1,61.1368695703788,106.454378987474,102.16513172003401,69.1027302821167
COX16,118.079872280628,124.581036618873,109.539845072547,134.404883129594
OST1,205.640199397547,188.00793876480702,197.638586677501,210.928612971071
PRE3,292.411188951863,304.443969218484,339.97288210515,432.469000089038
AVT1,77.53818715788759,85.24632910774241,78.92728425345109,183.829760957999
MPP10,85.45892149136608,76.1929619476904,59.6124150274243,70.98439024613809
MRX12,30.834542900940498,38.613585419372605,39.4251837238572,27.4606471949669
SAG1,37.6923726501336,45.602646086073996,42.0646128469213,60.185645951304394
APL1,48.521457779178,45.399203772694996,45.682384492695704,53.4570033208785
LSO1,18.143556053818802,10.1852065451657,26.6949155213416,4.685845459589809
POL31,70.2104200725532,69.77050553729221,62.6564073305892,63.6592200714466
SUI2,217.850676195651,178.349625395383,178.06331857273497,233.19970998577801
MHO1,166.396577683515,260.127894111508,279.971452093781,184.64748933018902
TDH2,1469.8213700797303,321.032884420697,1092.88368322705,1932.4079627435397
MET3,469.70288454093804,483.088158907127,354.969828636359,677.30398770722
SPC1,72.1555651105186,68.4975248282837,83.73616310740391,91.6316676339871
YJR011C,22.6122497612282,28.655789183267103,29.495460027196497,112.929955152096
YJR012C,50.0487116007909,60.290923741018,53.844129786121705,60.6166514792524
GPI14,50.03499707908961,65.8758293192639,62.676458685869704,47.0523239585596
TMA22,246.682899772693,291.511242088941,210.31534324902302,190.905083491592
YJR015W,65.6832012962842,92.1249206414661,73.205955116221,145.274099439471
ILV3,702.598046085309,368.92062408578903,325.94349672153,283.23110466298
ESS1,283.015706879755,228.377261913669,178.607502751678,206.55294737930998
TES1,120.21911078707899,403.599108724737,415.429840393259,170.282955828891
REC107,48.4447253693685,65.4815538351079,64.0509577098633,61.6621695822212
LSM8,53.090053993428604,55.509444397578605,62.4925059398079,79.9264906118901
MDE1,123.18160151504,178.370572136754,135.394151059414,185.06312052156798
BNA1,473.516936323769,478.40459351721705,487.527493029865,388.79317040625
RBH2,25.1481333442728,25.3808537656144,21.5090787359167,24.1032254315028
GEA1,10.5682080591606,11.3001471879793,10.423997711349198,14.1943319661836
CPR7,42.704875384829,48.059896210790605,44.4426026218734,51.6881410537607
RAV1,16.160421197986402,15.861842463197599,16.237655179960402,17.636720632722
PET191,157.456355500593,118.64529396045602,101.219447140543,83.07778547354658
RAD26,18.4288234755276,23.8119943558072,21.684997924505502,24.887796406419803
HUL4,9.4543600798738,11.097516052941899,10.405726309595199,9.62948605139592
MLO127,13.9574801348543,18.102925179072102,15.5993921353669,13.1820607468593
GEF1,30.490111928287302,21.305224778371,23.1644934228789,28.449641295138196
URB2,11.1842618481758,12.626263217470601,11.275645125304,8.0579456649045
NUP85,57.038010091644495,63.835844300408894,53.0353601462864,45.86804311380429
POL32,64.2438427364127,60.460988849261895,50.214265030148795,65.2267960010437
VPS55,266.91215052723703,285.447392155762,340.131132711355,244.807344481088
SSC1,973.794682278047,623.5832616279099,738.590191305836,449.973916066168
TAH11,47.7835091355434,39.2743057221886,40.228721288031004,32.961174040538694
ANB1,284.051632964258,0.6882194600112979,1.31871902078944,1.6192210727047398
CYC1,1068.86897239405,2487.29342948982,2278.5890295281197,1201.17961824047
UTR1,59.2070730952995,50.6138075858618,46.4673964574276,45.413308580175105
ISY1,60.7833167349781,68.7642769811429,54.483259980869896,65.4511809307909
OSM1,77.30436160896379,65.02253030902739,61.81534740595039,69.4518664679934
RAD7,35.845929569083296,37.0727732750549,32.8947925709073,35.5485203725727
BFA1,12.123227004699901,8.54285687503918,7.91733120536927,9.855520810514259
KCH1,42.9615613796132,24.6476913098133,23.359186464778105,41.223622017231
HIT1,38.5291310457967,42.7465479645422,31.450517764481695,41.8006416090611
YJR056C,87.2697586747122,76.8655253316242,66.3535446630596,54.207673472101796
CDC8,78.4775804432364,90.18060508489849,80.253756279508,80.6959713751817
APS2,83.474831186283,108.512180973857,102.31350303449601,85.77923160805429
PTK2,64.86517748857099,81.8927897885516,97.794910504666,91.7903505472295
CBF1,53.8428464832716,79.3263154320148,56.412707091496706,58.90600272065121
MNN14,25.0154717849091,37.458753480720205,41.623344509267895,29.409039874924503
NTA1,33.5422501876602,41.229646125356204,38.715882623816704,36.24510884365171
RPA12,159.09188811382,107.511381813576,108.40261033642,98.1975013106484
CCT5,137.815244901232,133.185564631866,113.41591492778299,113.26116137597499
ARP3,171.907694876762,126.90649308281701,174.510217895912,163.545541617817
TOR1,8.814048422740381,7.58806645502303,7.2817784387888205,15.7458208822558
YAE1,66.21648862529139,86.3159987670705,61.2430876008968,61.943005090457106
RFC2,73.95045568119929,82.0821517638722,71.19574840135,73.7062829908717
HAM1,97.3956431084285,92.8389794158185,87.3666737422627,122.783045625504
LIA1,291.318011372869,202.74934226375,138.87640211195,150.123813294762
NPA3,124.27970053342699,132.439283521884,123.084307204571,124.272193665774
OPI3,794.951322849419,576.41936870518,460.73354961406096,1087.54709921962
MOG1,133.763986390382,247.61895921252201,158.770910095689,191.77114659081403
HOC1,148.54975965807,142.226445609807,138.216359828902,192.338509344117
CDC11,168.12240281430002,151.295897238025,149.527533053634,169.47029235696502
MIR1,636.497285468862,913.4494695413471,645.581037327188,522.726499247864
BNA2,159.637586441077,74.58423053643929,64.19173399212559,76.9456930114794
YJR079W,5.40361818087093,9.24642280821239,6.36157953216362,7.01336912556251
AIM24,24.177860773158198,24.203239402049103,21.686519025701,14.0560012361612
EAF6,231.25146082076,242.523785938816,227.627540805334,238.68898773725
ACF4,57.140780681721495,67.4685078093073,58.2126826336842,88.2231674425193
YJR084W,47.5996431925183,39.6325299996009,37.18302051134879,44.81574033198871
TMH11,434.78702369705,597.040047718436,644.571151062736,396.406932566456
STE18,97.3108564537031,105.62385598385201,105.41514599388901,130.624236273257
EMC2,81.401734191721,135.398032780379,99.1417002772172,85.4573562951012
BIR1,25.0043527659165,34.7237430124029,27.807926180984303,39.952832254457796
GRR1,32.2314361058803,31.418270891034304,26.5609663015515,40.8671782246046
JSN1,73.7110025922732,76.3578540765476,67.6352614613123,60.6260253560021
BUD4,33.676868296690806,23.7899127356388,23.5033961969367,27.687320505520102
FIP1,69.6484133514101,65.3003332979712,61.329439932738,66.9325602161633
IME1,10.617057421675,31.3033336055447,19.874569335127802,10.5619262515562
RPL43B,448.59513064209096,301.962792392445,342.190678255945,195.649753041285
SFC1,25.891398942771602,2106.9359786392497,456.982369737956,6.58118167870051
YJR096W,84.32122188186891,114.992439475847,234.46437849064998,130.879700724872
JJJ3,88.0646797821542,99.550607768436,69.5687188516761,75.783351552902
YJR098C,16.1934963531532,19.5957505431208,17.180793163122402,19.4692428008448
YUH1,74.9693763311541,117.32212530171302,92.0948717230967,84.15852526115009
AIM25,77.2138696243889,82.9451902693947,78.5478080310267,60.4450616364605
RSM26,137.698543694459,88.22964028609921,112.89005204740299,71.6887287570145
VPS25,62.5855518490657,99.8577908806538,92.9088095066391,101.01289131793399
URA8,66.7707476823907,95.2549085842592,81.1198664474673,137.930716596637
SOD1,1383.14188497377,1007.38642628601,1343.59409804188,1950.6141307475
ADO1,321.960717321397,301.37118268295,249.928999328875,343.08424663873296
ECM27,15.758778579918099,21.4914482301505,19.5837213658748,13.3439751866396
LIH1,48.3183756596288,63.1531200915514,56.1733381111641,55.2119771119088
ABM1,19.064900358475303,17.9058213689541,20.1389128716117,11.541277422614698
CPA2,131.809900882789,162.32508719491,139.127347844274,84.1606497111882
YMR1,26.0630769761068,20.863137508767398,25.2014240250215,30.8851810786606
PXP2,96.61448684770029,68.83910169470231,64.748823203322,70.3461272094183
NNF1,87.63139384952039,53.438263728611496,43.1143055069983,84.39587496693001
YJR112W-A,132.596426110039,186.836165632289,173.70638174104198,120.825894587647
RSM7,305.401953146719,222.912572471342,252.97166214091203,174.377516162277
YJR115W,54.465066662204,33.2716161669479,105.52351086891399,24.2893564387142
